Opening log file:  /home/users/mbenguebila/java.log.16170
[?1h=
                                                                                            < M A T L A B (R) >
                                                                                  Copyright 1984-2017 The MathWorks, Inc.
                                                                                  R2017a (9.2.0.538062) 64-bit (glnxa64)
                                                                                             February 23, 2017

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
[H[J    10

Elapsed time is 138.555515 seconds.
File #	Point #	Step #	Time	#Time left
7	991	6990000	 3276.72	 1411.00
7	996	6995000	 3279.04	 1408.65
8	1	7000000	 3281.41	 1406.32
8	6	7005000	 3283.72	 1403.96
8	11	7010000	 3286.02	 1401.60
8	16	7015000	 3288.36	 1399.25
8	21	7020000	 3290.73	 1396.92
8	26	7025000	 3293.03	 1394.56
8	31	7030000	 3295.32	 1392.19
8	36	7035000	 3297.66	 1389.84
8	41	7040000	 3299.96	 1387.49
8	46	7045000	 3302.24	 1385.11
8	51	7050000	 3304.59	 1382.77
8	56	7055000	 3306.94	 1380.43
8	61	7060000	 3309.25	 1378.07
8	66	7065000	 3311.63	 1375.74
8	71	7070000	 3313.94	 1373.39
8	76	7075000	 3316.28	 1371.04
8	81	7080000	 3318.62	 1368.69
8	86	7085000	 3320.91	 1366.33
8	91	7090000	 3323.25	 1363.99
8	96	7095000	 3325.67	 1361.67
8	101	7100000	 3328.02	 1359.33
8	106	7105000	 3330.35	 1356.98
8	111	7110000	 3332.70	 1354.64
8	116	7115000	 3335.05	 1352.30
8	121	7120000	 3337.41	 1349.96
8	126	7125000	 3339.75	 1347.62
8	131	7130000	 3342.11	 1345.28
8	136	7135000	 3344.49	 1342.95
8	141	7140000	 3346.83	 1340.61
8	146	7145000	 3349.18	 1338.26
8	151	7150000	 3351.54	 1335.93
8	156	7155000	 3353.87	 1333.58
8	161	7160000	 3356.22	 1331.24
8	166	7165000	 3358.55	 1328.89
8	171	7170000	 3360.89	 1326.54
8	176	7175000	 3363.21	 1324.19
8	181	7180000	 3365.53	 1321.84
8	186	7185000	 3367.86	 1319.49
8	191	7190000	 3370.19	 1317.14
8	196	7195000	 3372.53	 1314.79
8	201	7200000	 3374.89	 1312.46
8	206	7205000	 3377.20	 1310.10
8	211	7210000	 3379.56	 1307.76
8	216	7215000	 3381.90	 1305.42
8	221	7220000	 3384.26	 1303.08
8	226	7225000	 3386.65	 1300.76
8	231	7230000	 3389.03	 1298.43
8	236	7235000	 3391.40	 1296.09
8	241	7240000	 3393.72	 1293.74
8	246	7245000	 3396.08	 1291.40
8	251	7250000	 3398.37	 1289.04
8	256	7255000	 3400.72	 1286.70
8	261	7260000	 3403.03	 1284.34
8	266	7265000	 3405.35	 1281.99
8	271	7270000	 3407.70	 1279.65
8	276	7275000	 3410.10	 1277.32
8	281	7280000	 3412.51	 1275.00
8	286	7285000	 3414.91	 1272.68
8	291	7290000	 3417.33	 1270.36
8	296	7295000	 3419.72	 1268.04
8	301	7300000	 3422.07	 1265.70
8	306	7305000	 3424.49	 1263.38
8	311	7310000	 3426.79	 1261.02
8	316	7315000	 3429.07	 1258.66
8	321	7320000	 3431.40	 1256.30
8	326	7325000	 3433.72	 1253.95
8	331	7330000	 3436.06	 1251.61
8	336	7335000	 3438.41	 1249.26
8	341	7340000	 3440.73	 1246.91
8	346	7345000	 3443.01	 1244.55
8	351	7350000	 3445.28	 1242.18
8	356	7355000	 3447.61	 1239.83
8	361	7360000	 3449.94	 1237.48
8	366	7365000	 3452.31	 1235.14
8	371	7370000	 3454.63	 1232.79
8	376	7375000	 3456.96	 1230.44
8	381	7380000	 3459.33	 1228.11
8	386	7385000	 3461.65	 1225.76
8	391	7390000	 3464.06	 1223.44
8	396	7395000	 3466.38	 1221.09
8	401	7400000	 3468.74	 1218.75
8	406	7405000	 3471.09	 1216.40
8	411	7410000	 3473.46	 1214.07
8	416	7415000	 3475.79	 1211.72
8	421	7420000	 3478.14	 1209.38
8	426	7425000	 3480.47	 1207.03
8	431	7430000	 3482.83	 1204.69
8	436	7435000	 3485.16	 1202.34
8	441	7440000	 3487.51	 1200.00
8	446	7445000	 3489.81	 1197.65
8	451	7450000	 3492.15	 1195.30
8	456	7455000	 3494.52	 1192.97
8	461	7460000	 3496.87	 1190.62
8	466	7465000	 3499.21	 1188.28
8	471	7470000	 3501.53	 1185.93
8	476	7475000	 3503.86	 1183.58
8	481	7480000	 3506.17	 1181.22
8	486	7485000	 3508.48	 1178.87
8	491	7490000	 3510.86	 1176.54
8	496	7495000	 3513.25	 1174.21
8	501	7500000	 3515.55	 1171.85
8	506	7505000	 3517.87	 1169.50
8	511	7510000	 3520.19	 1167.15
8	516	7515000	 3522.51	 1164.80
8	521	7520000	 3524.78	 1162.43
8	526	7525000	 3527.07	 1160.07
8	531	7530000	 3529.39	 1157.71
8	536	7535000	 3531.73	 1155.37
8	541	7540000	 3534.06	 1153.02
8	546	7545000	 3536.40	 1150.68
8	551	7550000	 3538.79	 1148.35
8	556	7555000	 3541.13	 1146.00
8	561	7560000	 3543.41	 1143.64
8	566	7565000	 3545.75	 1141.29
8	571	7570000	 3548.14	 1138.97
8	576	7575000	 3550.45	 1136.61
8	581	7580000	 3552.84	 1134.28
8	586	7585000	 3555.15	 1131.93
8	591	7590000	 3557.55	 1129.60
8	596	7595000	 3559.90	 1127.26
8	601	7600000	 3562.29	 1124.93
8	606	7605000	 3564.69	 1122.61
8	611	7610000	 3566.98	 1120.25
8	616	7615000	 3569.30	 1117.90
8	621	7620000	 3571.63	 1115.55
8	626	7625000	 3573.96	 1113.20
8	631	7630000	 3576.33	 1110.87
8	636	7635000	 3578.67	 1108.52
8	641	7640000	 3581.03	 1106.18
8	646	7645000	 3583.32	 1103.82
8	651	7650000	 3585.65	 1101.47
8	656	7655000	 3587.95	 1099.12
8	661	7660000	 3590.29	 1096.77
8	666	7665000	 3592.67	 1094.44
8	671	7670000	 3594.99	 1092.09
8	676	7675000	 3597.32	 1089.74
8	681	7680000	 3599.66	 1087.40
8	686	7685000	 3602.04	 1085.07
8	691	7690000	 3604.41	 1082.73
8	696	7695000	 3606.76	 1080.39
8	701	7700000	 3609.09	 1078.04
8	706	7705000	 3611.44	 1075.70
8	711	7710000	 3613.75	 1073.34
8	716	7715000	 3616.13	 1071.01
8	721	7720000	 3618.46	 1068.66
8	726	7725000	 3620.74	 1066.30
8	731	7730000	 3623.07	 1063.96
8	736	7735000	 3625.45	 1061.62
8	741	7740000	 3627.79	 1059.28
8	746	7745000	 3630.13	 1056.93
8	751	7750000	 3632.48	 1054.59
8	756	7755000	 3634.81	 1052.24
8	761	7760000	 3637.18	 1049.91
8	766	7765000	 3639.51	 1047.56
8	771	7770000	 3641.83	 1045.21
8	776	7775000	 3644.21	 1042.88
8	781	7780000	 3646.58	 1040.54
8	786	7785000	 3648.95	 1038.20
8	791	7790000	 3651.30	 1035.86
8	796	7795000	 3653.65	 1033.52
8	801	7800000	 3656.04	 1031.19
8	806	7805000	 3658.36	 1028.84
8	811	7810000	 3660.68	 1026.49
8	816	7815000	 3663.03	 1024.15
8	821	7820000	 3665.35	 1021.80
8	826	7825000	 3667.68	 1019.45
8	831	7830000	 3670.00	 1017.10
8	836	7835000	 3672.35	 1014.76
8	841	7840000	 3674.78	 1012.44
8	846	7845000	 3677.20	 1010.12
8	851	7850000	 3679.55	 1007.77
8	856	7855000	 3681.87	 1005.42
8	861	7860000	 3684.19	 1003.07
8	866	7865000	 3686.50	 1000.72
8	871	7870000	 3688.84	  998.38
8	876	7875000	 3691.21	  996.04
8	881	7880000	 3693.50	  993.68
8	886	7885000	 3695.83	  991.34
8	891	7890000	 3698.18	  988.99
8	896	7895000	 3700.51	  986.65
8	901	7900000	 3702.83	  984.30
8	906	7905000	 3705.14	  981.94
8	911	7910000	 3707.47	  979.60
8	916	7915000	 3709.84	  977.26
8	921	7920000	 3712.18	  974.92
8	926	7925000	 3714.58	  972.59
8	931	7930000	 3716.92	  970.24
8	936	7935000	 3719.23	  967.89
8	941	7940000	 3721.57	  965.55
8	946	7945000	 3723.88	  963.19
8	951	7950000	 3726.25	  960.86
8	956	7955000	 3728.60	  958.51
8	961	7960000	 3730.93	  956.17
8	966	7965000	 3733.27	  953.82
8	971	7970000	 3735.57	  951.47
8	976	7975000	 3737.92	  949.13
8	981	7980000	 3740.20	  946.77
8	986	7985000	 3742.52	  944.42
8	991	7990000	 3744.91	  942.09
8	996	7995000	 3747.23	  939.74
9	1	8000000	 3749.53	  937.38
9	6	8005000	 3751.90	  935.05
9	11	8010000	 3754.21	  932.69
9	16	8015000	 3756.55	  930.35
9	21	8020000	 3758.91	  928.01
9	26	8025000	 3761.24	  925.66
9	31	8030000	 3763.58	  923.32
9	36	8035000	 3765.90	  920.97
9	41	8040000	 3768.19	  918.61
9	46	8045000	 3770.51	  916.26
9	51	8050000	 3772.88	  913.93
9	56	8055000	 3775.21	  911.58
9	61	8060000	 3777.51	  909.23
9	66	8065000	 3779.87	  906.89
9	71	8070000	 3782.21	  904.54
9	76	8075000	 3784.48	  902.18
9	81	8080000	 3786.82	  899.84
9	86	8085000	 3789.15	  897.49
9	91	8090000	 3791.55	  895.16
9	96	8095000	 3793.96	  892.84
9	101	8100000	 3796.32	  890.49
9	106	8105000	 3798.72	  888.16
9	111	8110000	 3801.06	  885.82
9	116	8115000	 3803.41	  883.48
9	121	8120000	 3805.80	  881.15
9	126	8125000	 3808.13	  878.80
9	131	8130000	 3810.48	  876.46
9	136	8135000	 3812.82	  874.11
9	141	8140000	 3815.17	  871.77
9	146	8145000	 3817.55	  869.44
9	151	8150000	 3819.86	  867.09
9	156	8155000	 3822.24	  864.75
9	161	8160000	 3824.62	  862.41
9	166	8165000	 3827.04	  860.09
9	171	8170000	 3829.47	  857.76
9	176	8175000	 3831.87	  855.43
9	181	8180000	 3834.23	  853.09
9	186	8185000	 3836.55	  850.74
9	191	8190000	 3838.92	  848.41
9	196	8195000	 3841.29	  846.07
9	201	8200000	 3843.60	  843.72
9	206	8205000	 3845.95	  841.37
9	211	8210000	 3848.31	  839.03
9	216	8215000	 3850.62	  836.68
9	221	8220000	 3853.01	  834.35
9	226	8225000	 3855.35	  832.01
9	231	8230000	 3857.71	  829.67
9	236	8235000	 3860.03	  827.32
9	241	8240000	 3862.39	  824.98
9	246	8245000	 3864.68	  822.62
9	251	8250000	 3867.02	  820.28
9	256	8255000	 3869.37	  817.93
9	261	8260000	 3871.76	  815.60
9	266	8265000	 3874.17	  813.27
9	271	8270000	 3876.50	  810.92
9	276	8275000	 3878.87	  808.59
9	281	8280000	 3881.27	  806.25
9	286	8285000	 3883.69	  803.93
9	291	8290000	 3886.12	  801.60
9	296	8295000	 3888.52	  799.27
9	301	8300000	 3890.93	  796.94
9	306	8305000	 3893.33	  794.60
9	311	8310000	 3895.65	  792.26
9	316	8315000	 3898.03	  789.92
9	321	8320000	 3900.41	  787.58
9	326	8325000	 3902.79	  785.25
9	331	8330000	 3905.12	  782.90
9	336	8335000	 3907.48	  780.56
9	341	8340000	 3909.87	  778.22
9	346	8345000	 3912.24	  775.88
9	351	8350000	 3914.60	  773.54
9	356	8355000	 3916.96	  771.20
9	361	8360000	 3919.27	  768.85
9	366	8365000	 3921.58	  766.50
9	371	8370000	 3923.90	  764.15
9	376	8375000	 3926.21	  761.80
9	381	8380000	 3928.58	  759.46
9	386	8385000	 3930.94	  757.12
9	391	8390000	 3933.24	  754.77
9	396	8395000	 3935.60	  752.43
9	401	8400000	 3937.93	  750.08
9	406	8405000	 3940.26	  747.74
9	411	8410000	 3942.59	  745.39
9	416	8415000	 3944.93	  743.04
9	421	8420000	 3947.28	  740.70
9	426	8425000	 3949.59	  738.35
9	431	8430000	 3951.91	  736.00
9	436	8435000	 3954.25	  733.66
9	441	8440000	 3956.61	  731.32
9	446	8445000	 3958.97	  728.98
9	451	8450000	 3961.27	  726.62
9	456	8455000	 3963.61	  724.28
9	461	8460000	 3965.94	  721.93
9	466	8465000	 3968.26	  719.58
9	471	8470000	 3970.59	  717.24
9	476	8475000	 3973.01	  714.91
9	481	8480000	 3975.39	  712.57
9	486	8485000	 3977.73	  710.22
9	491	8490000	 3980.04	  707.87
9	496	8495000	 3982.38	  705.53
9	501	8500000	 3984.78	  703.20
9	506	8505000	 3987.17	  700.86
9	511	8510000	 3989.54	  698.52
9	516	8515000	 3991.89	  696.18
9	521	8520000	 3994.20	  693.83
9	526	8525000	 3996.59	  691.49
9	531	8530000	 3998.95	  689.15
9	536	8535000	 4001.27	  686.80
9	541	8540000	 4003.65	  684.47
9	546	8545000	 4006.01	  682.12
9	551	8550000	 4008.39	  679.79
9	556	8555000	 4010.73	  677.44
9	561	8560000	 4013.06	  675.09
9	566	8565000	 4015.45	  672.76
9	571	8570000	 4017.84	  670.42
9	576	8575000	 4020.18	  668.08
9	581	8580000	 4022.51	  665.73
9	586	8585000	 4024.83	  663.38
9	591	8590000	 4027.17	  661.04
9	596	8595000	 4029.53	  658.70
9	601	8600000	 4031.87	  656.35
9	606	8605000	 4034.19	  654.00
9	611	8610000	 4036.54	  651.66
9	616	8615000	 4038.89	  649.32
9	621	8620000	 4041.20	  646.97
9	626	8625000	 4043.55	  644.62
9	631	8630000	 4045.91	  642.28
9	636	8635000	 4048.22	  639.93
9	641	8640000	 4050.57	  637.59
9	646	8645000	 4052.95	  635.25
9	651	8650000	 4055.30	  632.91
9	656	8655000	 4057.59	  630.56
9	661	8660000	 4059.91	  628.21
9	666	8665000	 4062.20	  625.86
9	671	8670000	 4064.54	  623.51
9	676	8675000	 4066.86	  621.16
9	681	8680000	 4069.23	  618.82
9	686	8685000	 4071.54	  616.47
9	691	8690000	 4073.82	  614.12
9	696	8695000	 4076.17	  611.78
9	701	8700000	 4078.52	  609.43
9	706	8705000	 4080.85	  607.09
9	711	8710000	 4083.18	  604.74
9	716	8715000	 4085.52	  602.40
9	721	8720000	 4087.87	  600.05
9	726	8725000	 4090.23	  597.71
9	731	8730000	 4092.56	  595.37
9	736	8735000	 4094.89	  593.02
9	741	8740000	 4097.31	  590.69
9	746	8745000	 4099.61	  588.34
9	751	8750000	 4101.91	  585.99
9	756	8755000	 4104.26	  583.64
9	761	8760000	 4106.60	  581.30
9	766	8765000	 4108.91	  578.95
9	771	8770000	 4111.22	  576.60
9	776	8775000	 4113.55	  574.26
9	781	8780000	 4115.85	  571.91
9	786	8785000	 4118.19	  569.56
9	791	8790000	 4120.51	  567.21
9	796	8795000	 4122.78	  564.86
9	801	8800000	 4125.10	  562.51
9	806	8805000	 4127.40	  560.16
9	811	8810000	 4129.75	  557.82
9	816	8815000	 4132.17	  555.49
9	821	8820000	 4134.60	  553.15
9	826	8825000	 4137.02	  550.82
9	831	8830000	 4139.36	  548.48
9	836	8835000	 4141.71	  546.13
9	841	8840000	 4144.03	  543.79
9	846	8845000	 4146.39	  541.44
9	851	8850000	 4148.72	  539.10
9	856	8855000	 4151.05	  536.75
9	861	8860000	 4153.40	  534.41
9	866	8865000	 4155.79	  532.07
9	871	8870000	 4158.13	  529.73
9	876	8875000	 4160.45	  527.38
9	881	8880000	 4162.79	  525.04
9	886	8885000	 4165.10	  522.69
9	891	8890000	 4167.43	  520.34
9	896	8895000	 4169.76	  518.00
9	901	8900000	 4172.08	  515.65
9	906	8905000	 4174.40	  513.30
9	911	8910000	 4176.75	  510.96
9	916	8915000	 4179.08	  508.62
9	921	8920000	 4181.42	  506.27
9	926	8925000	 4183.83	  503.93
9	931	8930000	 4186.22	  501.60
9	936	8935000	 4188.54	  499.25
9	941	8940000	 4190.92	  496.91
9	946	8945000	 4193.27	  494.57
9	951	8950000	 4195.60	  492.22
9	956	8955000	 4197.92	  489.87
9	961	8960000	 4200.24	  487.53
9	966	8965000	 4202.50	  485.17
9	971	8970000	 4204.80	  482.83
9	976	8975000	 4207.13	  480.48
9	981	8980000	 4209.48	  478.14
9	986	8985000	 4211.85	  475.80
9	991	8990000	 4214.13	  473.45
9	996	8995000	 4216.48	  471.10
10	1	9000000	 4218.76	  468.75
10	6	9005000	 4221.06	  466.40
10	11	9010000	 4223.42	  464.06
10	16	9015000	 4225.76	  461.72
10	21	9020000	 4228.06	  459.37
10	26	9025000	 4230.40	  457.02
10	31	9030000	 4232.73	  454.68
10	36	9035000	 4235.08	  452.34
10	41	9040000	 4237.40	  449.99
10	46	9045000	 4239.72	  447.64
10	51	9050000	 4242.11	  445.30
10	56	9055000	 4244.41	  442.96
10	61	9060000	 4246.75	  440.61
10	66	9065000	 4249.09	  438.27
10	71	9070000	 4251.49	  435.93
10	76	9075000	 4253.91	  433.59
10	81	9080000	 4256.22	  431.25
10	86	9085000	 4258.56	  428.90
10	91	9090000	 4260.87	  426.56
10	96	9095000	 4263.26	  424.22
10	101	9100000	 4265.57	  421.87
10	106	9105000	 4267.89	  419.52
10	111	9110000	 4270.20	  417.18
10	116	9115000	 4272.49	  414.83
10	121	9120000	 4274.83	  412.48
10	126	9125000	 4277.18	  410.14
10	131	9130000	 4279.53	  407.80
10	136	9135000	 4281.85	  405.45
10	141	9140000	 4284.22	  403.11
10	146	9145000	 4286.56	  400.77
10	151	9150000	 4288.91	  398.42
10	156	9155000	 4291.21	  396.08
10	161	9160000	 4293.55	  393.73
10	166	9165000	 4295.88	  391.39
10	171	9170000	 4298.25	  389.05
10	176	9175000	 4300.57	  386.70
10	181	9180000	 4302.91	  384.36
10	186	9185000	 4305.21	  382.01
10	191	9190000	 4307.56	  379.67
10	196	9195000	 4309.88	  377.32
10	201	9200000	 4312.28	  374.98
10	206	9205000	 4314.69	  372.64
10	211	9210000	 4317.08	  370.30
10	216	9215000	 4319.47	  367.96
10	221	9220000	 4321.78	  365.62
10	226	9225000	 4324.10	  363.27
10	231	9230000	 4326.41	  360.92
10	236	9235000	 4328.69	  358.58
10	241	9240000	 4331.03	  356.23
10	246	9245000	 4333.36	  353.89
10	251	9250000	 4335.69	  351.54
10	256	9255000	 4337.98	  349.19
10	261	9260000	 4340.27	  346.85
10	266	9265000	 4342.62	  344.50
10	271	9270000	 4345.00	  342.16
10	276	9275000	 4347.39	  339.82
10	281	9280000	 4349.73	  337.48
10	286	9285000	 4352.13	  335.14
10	291	9290000	 4354.44	  332.79
10	296	9295000	 4356.75	  330.45
10	301	9300000	 4359.07	  328.10
10	306	9305000	 4361.42	  325.76
10	311	9310000	 4363.78	  323.42
10	316	9315000	 4366.11	  321.07
10	321	9320000	 4368.46	  318.73
10	326	9325000	 4370.83	  316.39
10	331	9330000	 4373.20	  314.05
10	336	9335000	 4375.56	  311.70
10	341	9340000	 4377.84	  309.35
10	346	9345000	 4380.16	  307.01
10	351	9350000	 4382.55	  304.67
10	356	9355000	 4384.96	  302.33
10	361	9360000	 4387.32	  299.99
10	366	9365000	 4389.68	  297.65
10	371	9370000	 4392.02	  295.30
10	376	9375000	 4394.36	  292.96
10	381	9380000	 4396.77	  290.62
10	386	9385000	 4399.16	  288.28
10	391	9390000	 4401.54	  285.94
10	396	9395000	 4403.90	  283.59
10	401	9400000	 4406.24	  281.25
10	406	9405000	 4408.61	  278.91
10	411	9410000	 4410.93	  276.56
10	416	9415000	 4413.29	  274.22
10	421	9420000	 4415.58	  271.87
10	426	9425000	 4417.95	  269.53
10	431	9430000	 4420.31	  267.19
10	436	9435000	 4422.69	  264.85
10	441	9440000	 4424.96	  262.50
10	446	9445000	 4427.33	  260.16
10	451	9450000	 4429.67	  257.81
10	456	9455000	 4432.01	  255.47
10	461	9460000	 4434.35	  253.12
10	466	9465000	 4436.70	  250.78
10	471	9470000	 4438.99	  248.43
10	476	9475000	 4441.31	  246.09
10	481	9480000	 4443.63	  243.74
10	486	9485000	 4445.98	  241.40
10	491	9490000	 4448.37	  239.06
10	496	9495000	 4450.72	  236.72
10	501	9500000	 4453.04	  234.37
10	506	9505000	 4455.37	  232.03
10	511	9510000	 4457.72	  229.68
10	516	9515000	 4460.05	  227.34
10	521	9520000	 4462.37	  224.99
10	526	9525000	 4464.64	  222.65
10	531	9530000	 4467.00	  220.30
10	536	9535000	 4469.40	  217.96
10	541	9540000	 4471.72	  215.62
10	546	9545000	 4474.09	  213.28
10	551	9550000	 4476.52	  210.94
10	556	9555000	 4478.92	  208.59
10	561	9560000	 4481.26	  206.25
10	566	9565000	 4483.62	  203.91
10	571	9570000	 4485.92	  201.56
10	576	9575000	 4488.25	  199.22
10	581	9580000	 4490.55	  196.87
10	586	9585000	 4492.88	  194.53
10	591	9590000	 4495.21	  192.18
10	596	9595000	 4497.53	  189.84
10	601	9600000	 4499.82	  187.49
10	606	9605000	 4502.22	  185.15
10	611	9610000	 4504.53	  182.81
10	616	9615000	 4506.88	  180.46
10	621	9620000	 4509.18	  178.12
10	626	9625000	 4511.56	  175.77
10	631	9630000	 4513.98	  173.43
10	636	9635000	 4516.28	  171.09
10	641	9640000	 4518.67	  168.75
10	646	9645000	 4521.05	  166.40
10	651	9650000	 4523.42	  164.06
10	656	9655000	 4525.77	  161.72
10	661	9660000	 4528.12	  159.37
10	666	9665000	 4530.43	  157.03
10	671	9670000	 4532.77	  154.69
10	676	9675000	 4535.13	  152.34
10	681	9680000	 4537.45	  150.00
10	686	9685000	 4539.80	  147.65
10	691	9690000	 4542.12	  145.31
10	696	9695000	 4544.46	  142.97
10	701	9700000	 4546.79	  140.62
10	706	9705000	 4549.14	  138.28
10	711	9710000	 4551.53	  135.94
10	716	9715000	 4553.84	  133.59
10	721	9720000	 4556.17	  131.25
10	726	9725000	 4558.56	  128.91
10	731	9730000	 4560.94	  126.56
10	736	9735000	 4563.27	  124.22
10	741	9740000	 4565.62	  121.87
10	746	9745000	 4567.96	  119.53
10	751	9750000	 4570.31	  117.19
10	756	9755000	 4572.67	  114.84
10	761	9760000	 4574.99	  112.50
10	766	9765000	 4577.38	  110.16
10	771	9770000	 4579.69	  107.81
10	776	9775000	 4582.04	  105.47
10	781	9780000	 4584.37	  103.12
10	786	9785000	 4586.60	  100.78
10	791	9790000	 4588.93	   98.43
10	796	9795000	 4591.25	   96.09
10	801	9800000	 4593.60	   93.75
10	806	9805000	 4595.94	   91.40
10	811	9810000	 4598.24	   89.06
10	816	9815000	 4600.59	   86.72
10	821	9820000	 4602.86	   84.37
10	826	9825000	 4605.20	   82.03
10	831	9830000	 4607.50	   79.68
10	836	9835000	 4609.83	   77.34
10	841	9840000	 4612.17	   74.99
10	846	9845000	 4614.50	   72.65
10	851	9850000	 4616.77	   70.31
10	856	9855000	 4619.12	   67.96
10	861	9860000	 4621.46	   65.62
10	866	9865000	 4623.81	   63.28
10	871	9870000	 4626.14	   60.93
10	876	9875000	 4628.54	   58.59
10	881	9880000	 4630.90	   56.25
10	886	9885000	 4633.19	   53.90
10	891	9890000	 4635.54	   51.56
10	896	9895000	 4637.89	   49.21
10	901	9900000	 4640.30	   46.87
10	906	9905000	 4642.63	   44.53
10	911	9910000	 4644.99	   42.18
10	916	9915000	 4647.34	   39.84
10	921	9920000	 4649.64	   37.50
10	926	9925000	 4652.04	   35.15
10	931	9930000	 4654.47	   32.81
10	936	9935000	 4656.87	   30.47
10	941	9940000	 4659.18	   28.12
10	946	9945000	 4661.49	   25.78
10	951	9950000	 4663.85	   23.44
10	956	9955000	 4666.24	   21.09
10	961	9960000	 4668.59	   18.75
10	966	9965000	 4670.96	   16.41
10	971	9970000	 4673.25	   14.06
10	976	9975000	 4675.62	   11.72
10	981	9980000	 4677.91	    9.37
10	986	9985000	 4680.29	    7.03
10	991	9990000	 4682.61	    4.69
10	996	9995000	 4684.93	    2.34
Elapsed time is 28026.604460 seconds.

kk =

     0

Elapsed time is 28026.747487 seconds.
>> 
